month,workspace_id,service,cost_usd
2024-03,ws-0133,egress,213.57
2025-01,ws-0074,storage,38.91
2024-08,ws-0082,compute,11.07
2025-02,ws-0068,compute,49.40
2024-10,ws-0126,ai_tokens,62.45
2024-11,ws-0026,storage,6.15
2025-03,ws-0126,storage,326.29
2024-06,ws-0062,compute,159.57
2024-08,ws-0127,compute,641.52
2024-11,ws-0033,storage,86.45
2024-08,ws-0055,egress,36.64
2026-05,ws-0059,compute,121.42
2025-02,ws-0062,ai_tokens,26.38
2024-11,ws-0062,ai_tokens,18.63
2024-10,ws-0015,ai_tokens,14.79
2026-01,ws-0094,egress,4.87
2026-05,ws-0129,compute,269.72
2026-03,ws-0007,compute,989.15
2025-12,ws-0005,compute,11.35
2025-09,ws-0080,compute,10.45
2025-04,ws-0028,compute,105.92
2025-08,ws-0120,storage,60.39
2025-10,ws-0079,compute,30.63
2025-07,ws-0030,storage,20.73
2025-10,ws-0020,egress,66.24
2024-10,ws-0074,storage,36.63
2026-03,ws-0043,ai_tokens,171.75
2025-10,ws-0028,egress,27.22
2025-05,ws-0072,storage,64.48
2026-01,ws-0017,storage,317.02
2024-01,ws-0049,egress,2.74
2025-11,ws-0033,ai_tokens,65.61
2026-06,ws-0101,compute,79.57
2025-10,ws-0105,ai_tokens,19.78
2025-04,ws-0032,storage,6.54
2025-11,ws-0079,compute,35.51
2026-04,ws-0013,compute,19.80
2025-12,ws-0133,egress,236.15
2025-02,ws-0074,egress,22.81
2026-05,ws-0023,egress,13.89
2026-03,ws-0060,storage,20.06
2025-11,ws-0055,compute,154.40
2025-08,ws-0081,storage,4.65
2025-06,ws-0007,egress,231.73
2024-05,ws-0101,storage,28.01
2025-02,ws-0107,compute,38.38
2026-06,ws-0108,ai_tokens,70.11
2024-02,ws-0103,egress,6.00
2025-04,ws-0053,storage,4.38
2025-09,ws-0128,ai_tokens,313.72
2024-03,ws-0131,storage,309.31
2024-01,ws-0129,egress,45.39
2025-01,ws-0122,ai_tokens,140.97
2025-11,ws-0053,egress,2.86
2026-06,ws-0040,egress,5.54
2024-09,ws-0043,ai_tokens,37.29
2025-09,ws-0073,egress,7.84
2024-01,ws-0059,compute,152.36
2025-10,ws-0107,ai_tokens,6.70
2025-05,ws-0055,storage,67.02
2026-03,ws-0127,compute,478.67
2025-04,ws-0130,storage,150.52
2025-06,ws-0103,egress,6.35
2025-02,ws-0121,ai_tokens,133.07
2025-12,ws-0012,ai_tokens,52.89
2025-12,ws-0043,egress,149.60
2025-07,ws-0072,storage,91.49
2025-02,ws-0101,ai_tokens,12.25
2026-04,ws-0035,compute,40.10
2026-06,ws-0067,ai_tokens,22.42
2025-03,ws-0026,compute,14.71
2024-05,ws-0035,egress,9.15
2026-06,ws-0043,egress,107.44
2025-11,ws-0087,compute,404.74
2025-12,ws-0070,egress,22.20
2024-04,ws-0126,storage,225.57
2025-06,ws-0132,ai_tokens,41.49
2024-12,ws-0035,compute,49.36
2026-06,ws-0009,egress,4.06
2026-01,ws-0002,ai_tokens,436.20
2025-11,ws-0110,egress,6.63
2024-09,ws-0117,egress,27.53
2025-11,ws-0061,storage,38.85
2025-11,ws-0096,ai_tokens,20.74
2024-07,ws-0069,egress,29.62
2024-05,ws-0133,compute,1097.77
2024-07,ws-0012,compute,123.74
2024-12,ws-0082,compute,8.86
2025-01,ws-0049,storage,3.64
2025-08,ws-0120,egress,33.53
2024-09,ws-0080,egress,2.48
2025-03,ws-0124,egress,238.13
2024-02,ws-0066,storage,13.23
2025-08,ws-0047,egress,2.66
2024-07,ws-0102,ai_tokens,27.64
2025-07,ws-0072,ai_tokens,36.00
2024-09,ws-0135,compute,437.41
2025-06,ws-0035,compute,39.76
2024-11,ws-0005,compute,7.84
2024-03,ws-0035,compute,35.60
2025-06,ws-0081,storage,4.24
2026-04,ws-0029,egress,5.03
2025-07,ws-0059,compute,152.36
2025-10,ws-0118,compute,399.44
2024-11,ws-0102,storage,240.69
2024-05,ws-0008,storage,14.48
2026-06,ws-0044,storage,157.29
2025-05,ws-0117,compute,144.73
2025-01,ws-0123,storage,122.77
2026-06,ws-0013,ai_tokens,14.83
2024-08,ws-0080,ai_tokens,0.55
2026-01,ws-0081,compute,11.12
2024-07,ws-0062,ai_tokens,11.93
2026-05,ws-0018,egress,34.57
2024-01,ws-0068,compute,53.09
2025-08,ws-0106,ai_tokens,7.90
2025-12,ws-0127,ai_tokens,95.67
2026-02,ws-0102,egress,167.78
2024-03,ws-0031,compute,179.90
2026-06,ws-0033,egress,62.04
2025-09,ws-0031,storage,71.11
2025-01,ws-0127,storage,236.65
2025-02,ws-0041,storage,45.65
2024-02,ws-0096,storage,36.78
2025-11,ws-0049,egress,2.75
2024-08,ws-0054,compute,8.70
2025-01,ws-0084,ai_tokens,5.29
2026-01,ws-0105,storage,27.73
2024-09,ws-0123,storage,98.66
2026-05,ws-0061,egress,18.84
2025-02,ws-0104,ai_tokens,32.54
2024-02,ws-0123,storage,95.13
2024-07,ws-0080,compute,7.63
2024-03,ws-0130,egress,77.62
2025-09,ws-0017,ai_tokens,82.29
2026-04,ws-0019,compute,204.87
2024-06,ws-0059,compute,162.92
2025-08,ws-0075,compute,44.40
2024-06,ws-0107,ai_tokens,1.21
2026-05,ws-0101,egress,20.42
2025-12,ws-0020,storage,108.23
2025-06,ws-0103,storage,8.44
2025-10,ws-0072,storage,68.15
2025-12,ws-0096,egress,29.73
2024-01,ws-0032,storage,4.79
2025-05,ws-0040,egress,6.19
2024-07,ws-0045,egress,30.57
2025-04,ws-0054,ai_tokens,0.88
2025-04,ws-0123,ai_tokens,24.81
2025-01,ws-0127,ai_tokens,34.74
2025-09,ws-0117,compute,135.79
2025-01,ws-0051,egress,48.80
2024-12,ws-0034,egress,86.81
2026-02,ws-0044,compute,268.43
2025-09,ws-0072,ai_tokens,43.30
2026-06,ws-0070,ai_tokens,35.60
2024-05,ws-0130,egress,92.36
2024-01,ws-0031,egress,37.82
2025-04,ws-0069,ai_tokens,14.00
2026-02,ws-0074,compute,121.07
2026-06,ws-0042,compute,218.68
2025-05,ws-0069,compute,161.99
2024-08,ws-0005,egress,2.40
2025-06,ws-0085,ai_tokens,5.93
2025-06,ws-0122,ai_tokens,144.81
2025-08,ws-0049,compute,13.97
2026-05,ws-0083,egress,3.43
2024-08,ws-0123,compute,269.52
2025-08,ws-0070,egress,16.46
2026-04,ws-0041,compute,99.92
2024-03,ws-0044,egress,57.27
2024-02,ws-0112,egress,169.63
2024-04,ws-0120,storage,34.21
2024-08,ws-0008,storage,12.54
2025-01,ws-0126,compute,913.59
2025-06,ws-0074,egress,27.04
2024-06,ws-0057,compute,56.11
2026-02,ws-0013,egress,6.86
2026-05,ws-0029,egress,4.44
2024-11,ws-0040,storage,8.73
2025-10,ws-0006,compute,193.46
2025-06,ws-0105,storage,23.43
2025-11,ws-0079,storage,13.05
2026-05,ws-0133,egress,260.86
2026-03,ws-0062,compute,177.96
2024-02,ws-0127,compute,528.54
2025-04,ws-0062,egress,45.53
2026-01,ws-0075,storage,18.31
2026-05,ws-0029,ai_tokens,5.21
2025-04,ws-0128,egress,352.29
2025-06,ws-0060,ai_tokens,7.03
2024-09,ws-0103,egress,6.23
2024-09,ws-0038,ai_tokens,14.83
2024-07,ws-0127,egress,108.77
2025-06,ws-0047,ai_tokens,2.57
2026-06,ws-0130,compute,467.67
2025-04,ws-0040,ai_tokens,2.65
2025-09,ws-0063,storage,5.47
2025-10,ws-0016,storage,13.97
2024-04,ws-0084,storage,13.41
2026-04,ws-0092,storage,18.30
2025-08,ws-0055,ai_tokens,37.52
2026-03,ws-0037,storage,78.44
2026-06,ws-0099,ai_tokens,323.16
2026-04,ws-0031,storage,78.13
2026-01,ws-0105,compute,71.87
2025-08,ws-0066,compute,56.47
2025-05,ws-0122,egress,332.26
2025-05,ws-0104,ai_tokens,33.32
2024-02,ws-0133,storage,332.70
2024-07,ws-0032,egress,3.07
2026-06,ws-0083,compute,18.01
2024-06,ws-0066,ai_tokens,1.72
2026-06,ws-0096,storage,62.55
2024-12,ws-0048,storage,5.41
2024-05,ws-0054,egress,2.31
2026-01,ws-0030,storage,22.07
2024-10,ws-0017,ai_tokens,48.38
2025-06,ws-0073,storage,11.89
2025-01,ws-0053,egress,2.74
2025-12,ws-0001,ai_tokens,131.61
2025-12,ws-0094,compute,28.28
2026-06,ws-0123,egress,61.85
2025-07,ws-0015,ai_tokens,43.42
2025-12,ws-0064,storage,245.64
2025-07,ws-0006,egress,49.44
2025-05,ws-0018,storage,54.45
2025-01,ws-0040,storage,10.85
2024-09,ws-0067,egress,9.37
2025-07,ws-0058,egress,13.31
2026-02,ws-0094,egress,4.79
2025-06,ws-0086,compute,43.95
2024-06,ws-0055,compute,164.93
2025-01,ws-0048,ai_tokens,1.71
2026-05,ws-0124,ai_tokens,349.42
2026-03,ws-0031,ai_tokens,72.93
2025-02,ws-0076,storage,25.84
2024-11,ws-0085,ai_tokens,1.92
2024-10,ws-0096,egress,29.05
2025-01,ws-0038,ai_tokens,19.02
2024-11,ws-0029,compute,22.87
2025-10,ws-0066,storage,19.85
2024-02,ws-0134,storage,120.85
2026-04,ws-0126,storage,385.41
2025-12,ws-0125,compute,350.00
2025-02,ws-0054,ai_tokens,1.40
2024-09,ws-0029,compute,20.41
2024-06,ws-0080,storage,3.90
2024-11,ws-0133,compute,1050.16
2025-12,ws-0038,egress,34.65
2024-06,ws-0028,storage,34.07
2025-07,ws-0005,ai_tokens,1.31
2026-06,ws-0077,egress,237.34
2025-03,ws-0043,storage,204.01
2024-04,ws-0131,compute,883.41
2024-01,ws-0045,storage,43.87
2025-06,ws-0063,storage,7.81
2025-01,ws-0048,compute,11.81
2024-08,ws-0072,egress,41.40
2025-02,ws-0070,ai_tokens,10.60
2025-10,ws-0096,compute,135.52
2025-12,ws-0002,compute,1101.88
2024-11,ws-0061,egress,16.58
2025-07,ws-0133,storage,349.13
2024-11,ws-0117,ai_tokens,14.66
2024-02,ws-0112,storage,302.43
2025-05,ws-0059,egress,40.53
2025-05,ws-0118,storage,145.62
2026-05,ws-0079,ai_tokens,18.05
2026-04,ws-0065,ai_tokens,66.44
2025-09,ws-0101,ai_tokens,12.95
2025-10,ws-0012,ai_tokens,36.67
2024-11,ws-0067,ai_tokens,3.68
2025-02,ws-0034,compute,364.88
2024-01,ws-0033,storage,82.31
2026-04,ws-0120,storage,67.38
2024-01,ws-0061,storage,21.67
2026-06,ws-0024,storage,253.65
2025-10,ws-0108,ai_tokens,24.38
2024-08,ws-0044,compute,227.47
2026-01,ws-0015,compute,260.06
2025-06,ws-0047,compute,12.37
2026-05,ws-0003,compute,148.60
2024-06,ws-0073,storage,12.92
2024-09,ws-0074,storage,44.23
2024-07,ws-0069,compute,170.08
2025-04,ws-0107,storage,11.84
2024-08,ws-0041,egress,20.27
2026-06,ws-0002,egress,247.81
2024-11,ws-0058,compute,52.36
2024-08,ws-0057,egress,14.57
2024-05,ws-0067,storage,13.67
2024-08,ws-0001,compute,663.24
2024-11,ws-0073,storage,13.48
2024-05,ws-0128,storage,508.12
2025-10,ws-0054,storage,3.83
2024-01,ws-0066,compute,35.83
2026-02,ws-0129,egress,70.56
2025-10,ws-0038,ai_tokens,30.25
2025-05,ws-0112,egress,146.55
2024-10,ws-0120,ai_tokens,12.43
2026-05,ws-0034,ai_tokens,133.86
2025-06,ws-0073,egress,5.98
2024-09,ws-0015,ai_tokens,22.23
2024-09,ws-0005,ai_tokens,0.41
2025-04,ws-0059,egress,39.20
2026-05,ws-0009,storage,6.75
2024-05,ws-0059,compute,166.35
2024-01,ws-0123,storage,87.16
2024-10,ws-0117,ai_tokens,11.77
2024-01,ws-0038,egress,30.21
2025-02,ws-0118,egress,68.52
2025-11,ws-0005,egress,1.88
2024-02,ws-0058,storage,18.02
2024-11,ws-0028,ai_tokens,11.03
2024-01,ws-0031,compute,182.07
2025-12,ws-0129,compute,207.77
2024-11,ws-0040,egress,4.52
2025-08,ws-0059,ai_tokens,20.82
2025-05,ws-0030,storage,21.23
2024-07,ws-0067,compute,48.64
2026-02,ws-0135,storage,255.92
2025-08,ws-0032,egress,3.11
2026-03,ws-0056,ai_tokens,3.81
2024-09,ws-0015,egress,53.40
2024-08,ws-0076,ai_tokens,3.49
2025-11,ws-0112,egress,180.14
2024-10,ws-0055,ai_tokens,12.86
2024-11,ws-0129,compute,270.02
2024-02,ws-0054,egress,1.86
2026-06,ws-0132,egress,65.38
2026-03,ws-0036,egress,4.89
2024-04,ws-0040,compute,19.82
2026-01,ws-0117,egress,32.19
2025-10,ws-0033,compute,280.70
2026-01,ws-0086,ai_tokens,9.47
2026-01,ws-0096,compute,151.60
2025-07,ws-0060,compute,37.93
2025-07,ws-0107,ai_tokens,7.95
2025-06,ws-0124,storage,439.18
2025-10,ws-0129,ai_tokens,69.57
2024-07,ws-0068,storage,18.37
2026-02,ws-0036,egress,5.13
2026-01,ws-0019,ai_tokens,61.34
2026-05,ws-0097,egress,37.43
2026-02,ws-0050,storage,17.90
2026-03,ws-0107,storage,15.96
2026-05,ws-0111,compute,234.62
2025-04,ws-0067,compute,39.74
2026-03,ws-0129,storage,126.07
2026-01,ws-0033,storage,112.02
2024-02,ws-0094,egress,5.42
2024-01,ws-0079,storage,11.35
2024-07,ws-0054,egress,2.41
2025-01,ws-0103,egress,5.02
2024-09,ws-0059,compute,127.95
2025-03,ws-0125,ai_tokens,45.92
2025-06,ws-0128,compute,1078.85
2024-11,ws-0070,egress,15.32
2026-05,ws-0120,egress,29.49
2024-09,ws-0076,egress,17.03
2024-11,ws-0123,ai_tokens,19.22
2026-06,ws-0128,compute,1404.17
2025-10,ws-0017,storage,243.79
2026-02,ws-0041,compute,140.32
2025-12,ws-0087,egress,102.51
2026-03,ws-0015,egress,59.27
2026-02,ws-0054,compute,10.59
2025-08,ws-0001,egress,151.74
2026-04,ws-0132,compute,288.41
2024-09,ws-0008,ai_tokens,3.66
2025-09,ws-0029,egress,5.21
2026-03,ws-0131,storage,442.83
2025-01,ws-0069,storage,65.53
2025-03,ws-0016,ai_tokens,4.29
2024-11,ws-0131,storage,320.42
2024-06,ws-0124,storage,332.49
2024-01,ws-0074,storage,34.23
2024-05,ws-0085,compute,29.19
2024-12,ws-0132,storage,112.06
2024-09,ws-0031,egress,37.53
2025-04,ws-0012,ai_tokens,15.22
2024-06,ws-0041,compute,130.20
2024-04,ws-0034,storage,139.27
2026-06,ws-0100,egress,7.82
2024-08,ws-0058,compute,69.26
2024-06,ws-0041,storage,42.90
2025-07,ws-0039,ai_tokens,16.36
2026-02,ws-0099,ai_tokens,256.18
2026-03,ws-0110,ai_tokens,11.48
2024-01,ws-0125,egress,57.93
2024-01,ws-0053,egress,2.65
2025-07,ws-0038,compute,193.38
2024-12,ws-0053,egress,2.65
2025-06,ws-0035,egress,10.40
2024-05,ws-0053,compute,10.56
2024-02,ws-0135,egress,116.67
2026-03,ws-0073,ai_tokens,11.07
2025-01,ws-0031,storage,57.06
2026-02,ws-0107,egress,8.32
2024-03,ws-0075,storage,13.77
2025-06,ws-0127,storage,209.01
2025-06,ws-0075,compute,54.50
2025-10,ws-0001,compute,768.18
2025-10,ws-0122,ai_tokens,197.28
2025-11,ws-0068,compute,54.00
2025-05,ws-0063,egress,3.63
2024-03,ws-0128,storage,363.58
2025-08,ws-0086,ai_tokens,4.92
2024-01,ws-0085,compute,29.55
2024-03,ws-0034,egress,95.66
2026-06,ws-0003,egress,38.17
2024-03,ws-0125,storage,85.90
2025-12,ws-0017,egress,128.33
2025-11,ws-0031,compute,193.96
2026-01,ws-0041,compute,136.74
2025-04,ws-0121,egress,271.05
2024-06,ws-0124,egress,181.05
2024-10,ws-0086,egress,8.01
2025-05,ws-0001,compute,617.98
2024-06,ws-0121,ai_tokens,72.36
2025-06,ws-0053,storage,4.39
2024-11,ws-0080,compute,9.92
2025-01,ws-0058,egress,12.72
2026-02,ws-0130,storage,186.91
2025-08,ws-0080,compute,8.98
2025-09,ws-0030,compute,44.05
2026-01,ws-0032,compute,16.66
2024-01,ws-0067,storage,11.95
2024-12,ws-0012,egress,41.49
2024-07,ws-0135,storage,156.39
2025-07,ws-0053,ai_tokens,1.92
2024-11,ws-0118,egress,72.41
2026-05,ws-0041,egress,33.02
2025-11,ws-0072,storage,94.21
2025-12,ws-0128,ai_tokens,210.88
2026-05,ws-0090,egress,28.66
2026-06,ws-0015,storage,97.53
2024-11,ws-0053,ai_tokens,1.03
2025-11,ws-0012,compute,137.25
2025-09,ws-0107,storage,13.75
2026-05,ws-0061,ai_tokens,26.09
2025-11,ws-0033,egress,50.52
2026-03,ws-0090,compute,182.98
2024-10,ws-0066,egress,8.19
2024-09,ws-0012,ai_tokens,7.82
2024-10,ws-0120,compute,150.61
2025-07,ws-0126,egress,151.26
2026-05,ws-0066,storage,22.44
2025-04,ws-0047,compute,14.41
2025-07,ws-0070,egress,18.60
2026-02,ws-0012,compute,172.94
2025-04,ws-0062,compute,209.65
2026-05,ws-0091,egress,9.27
2025-04,ws-0129,compute,256.01
2024-04,ws-0040,storage,7.72
2025-09,ws-0064,storage,240.09
2026-03,ws-0016,egress,7.40
2025-03,ws-0033,egress,42.64
2025-06,ws-0121,compute,1226.81
2024-11,ws-0073,compute,28.81
2024-02,ws-0085,compute,40.97
2024-11,ws-0122,ai_tokens,85.65
2025-05,ws-0067,egress,9.69
2024-11,ws-0134,egress,71.53
2024-04,ws-0123,compute,286.72
2024-02,ws-0084,compute,29.45
2025-12,ws-0038,ai_tokens,60.55
2024-06,ws-0084,ai_tokens,1.68
2026-02,ws-0050,ai_tokens,7.49
2025-03,ws-0135,egress,112.10
2026-02,ws-0036,ai_tokens,6.30
2024-12,ws-0076,egress,14.29
2025-08,ws-0128,storage,527.78
2025-08,ws-0070,compute,78.22
2025-10,ws-0006,egress,35.59
2024-05,ws-0126,egress,150.47
2024-05,ws-0058,egress,15.45
2026-05,ws-0060,egress,11.02
2026-04,ws-0015,storage,130.15
2025-04,ws-0026,storage,5.23
2024-11,ws-0059,ai_tokens,13.84
2025-03,ws-0029,storage,6.78
2026-01,ws-0016,ai_tokens,5.63
2025-05,ws-0103,compute,25.47
2025-11,ws-0102,storage,236.99
2025-09,ws-0050,ai_tokens,4.74
2025-03,ws-0044,ai_tokens,44.65
2024-09,ws-0034,ai_tokens,34.05
2025-10,ws-0110,compute,27.62
2024-10,ws-0076,compute,57.02
2025-12,ws-0088,storage,153.14
2024-03,ws-0076,storage,23.87
2026-05,ws-0058,egress,15.56
2025-10,ws-0124,compute,1280.72
2024-03,ws-0058,compute,75.09
2026-01,ws-0015,storage,104.84
2025-11,ws-0031,egress,31.94
2025-01,ws-0033,ai_tokens,30.25
2024-12,ws-0053,compute,12.11
2026-02,ws-0030,compute,44.28
2025-12,ws-0134,egress,70.83
2026-01,ws-0118,ai_tokens,136.84
2026-03,ws-0108,ai_tokens,63.57
2026-02,ws-0037,ai_tokens,44.09
2026-02,ws-0127,ai_tokens,229.95
2024-09,ws-0076,ai_tokens,4.62
2025-06,ws-0112,compute,888.42
2025-06,ws-0054,ai_tokens,1.94
2026-04,ws-0077,egress,180.06
2024-07,ws-0043,ai_tokens,24.68
2026-05,ws-0128,egress,363.23
2025-03,ws-0117,storage,58.46
2024-04,ws-0017,storage,178.38
2026-03,ws-0044,compute,258.36
2025-04,ws-0068,ai_tokens,8.39
2026-01,ws-0039,storage,27.50
2024-12,ws-0015,ai_tokens,29.08
2026-06,ws-0122,compute,1286.54
2025-08,ws-0045,storage,46.55
2025-11,ws-0012,egress,40.82
2026-04,ws-0090,storage,71.80
2026-02,ws-0015,egress,60.65
2024-10,ws-0080,ai_tokens,0.70
2025-09,ws-0076,ai_tokens,13.61
2026-01,ws-0040,compute,21.75
2024-03,ws-0073,compute,24.32
2024-10,ws-0053,egress,2.19
2026-03,ws-0117,storage,53.25
2025-03,ws-0061,compute,81.49
2026-05,ws-0126,egress,200.28
2025-10,ws-0050,ai_tokens,8.79
2026-06,ws-0130,egress,93.37
2024-11,ws-0035,ai_tokens,4.38
2025-03,ws-0127,compute,571.74
2026-06,ws-0093,compute,46.14
2025-02,ws-0017,storage,236.83
2025-11,ws-0069,compute,142.32
2025-09,ws-0104,storage,97.41
2026-04,ws-0092,egress,9.72
2024-11,ws-0012,compute,135.19
2024-06,ws-0081,storage,3.51
2025-12,ws-0060,compute,34.24
2026-06,ws-0048,egress,3.06
2025-01,ws-0085,egress,7.72
2026-05,ws-0072,compute,228.85
2025-02,ws-0080,egress,2.25
2025-07,ws-0127,storage,237.23
2025-07,ws-0017,compute,523.78
2025-07,ws-0076,storage,27.74
2024-12,ws-0099,ai_tokens,45.63
2024-08,ws-0133,compute,834.88
2026-04,ws-0103,compute,25.24
2024-09,ws-0053,egress,2.61
2026-05,ws-0053,ai_tokens,6.75
2026-06,ws-0066,storage,21.19
2025-01,ws-0081,storage,3.32
2025-11,ws-0053,storage,5.44
2024-05,ws-0066,compute,49.61
2026-04,ws-0102,ai_tokens,193.14
2025-09,ws-0055,storage,60.78
2025-09,ws-0069,storage,74.68
2025-05,ws-0044,ai_tokens,42.81
2026-06,ws-0086,egress,9.25
2024-07,ws-0125,ai_tokens,22.61
2025-10,ws-0107,egress,8.64
2026-06,ws-0117,egress,34.19
2026-03,ws-0075,storage,18.85
2024-07,ws-0101,compute,103.04
2025-05,ws-0030,ai_tokens,7.80
2025-08,ws-0008,compute,40.81
2025-09,ws-0040,egress,4.37
2025-06,ws-0112,ai_tokens,141.53
2024-08,ws-0081,egress,2.31
2024-01,ws-0081,compute,10.50
2024-08,ws-0135,egress,143.89
2025-08,ws-0103,egress,5.04
2024-10,ws-0074,egress,23.28
2024-09,ws-0121,compute,1212.71
2026-06,ws-0109,ai_tokens,22.51
2026-02,ws-0051,egress,49.05
2025-11,ws-0125,egress,60.82
2024-07,ws-0073,ai_tokens,1.96
2025-03,ws-0015,storage,109.00
2025-02,ws-0028,egress,21.10
2025-11,ws-0083,ai_tokens,5.56
2025-12,ws-0090,compute,160.48
2025-03,ws-0057,storage,28.66
2024-02,ws-0072,egress,40.43
2024-07,ws-0005,compute,9.75
2024-09,ws-0094,egress,5.51
2025-04,ws-0066,compute,36.58
2025-11,ws-0008,storage,14.90
2025-07,ws-0063,storage,6.93
2026-02,ws-0071,egress,25.65
2026-05,ws-0088,storage,172.10
2024-04,ws-0055,storage,51.56
2026-04,ws-0025,ai_tokens,4.67
2024-06,ws-0049,compute,11.74
2025-02,ws-0132,ai_tokens,24.31
2025-03,ws-0067,compute,51.53
2026-03,ws-0018,ai_tokens,69.45
2025-01,ws-0059,compute,130.35
2025-05,ws-0076,storage,23.05
2026-05,ws-0128,compute,1350.86
2025-09,ws-0130,ai_tokens,64.92
2026-04,ws-0062,storage,88.95
2026-03,ws-0025,egress,2.56
2025-12,ws-0054,storage,4.57
2025-07,ws-0105,storage,29.55
2025-10,ws-0077,storage,458.20
2025-12,ws-0008,ai_tokens,11.09
2025-08,ws-0124,compute,818.43
2025-03,ws-0069,ai_tokens,16.41
2025-01,ws-0096,ai_tokens,11.51
2024-01,ws-0094,egress,4.97
2026-01,ws-0052,ai_tokens,6.49
2024-02,ws-0005,egress,2.12
2024-08,ws-0013,egress,4.66
2026-01,ws-0106,storage,26.18
2025-07,ws-0101,egress,25.38
2025-09,ws-0049,storage,4.52
2025-06,ws-0131,compute,851.98
2026-02,ws-0085,compute,30.99
2024-07,ws-0125,compute,321.83
2026-02,ws-0033,storage,125.43
2024-04,ws-0086,storage,11.51
2025-01,ws-0016,storage,8.52
2026-04,ws-0103,storage,13.01
2025-11,ws-0126,egress,160.07
2026-01,ws-0123,egress,68.92
2025-11,ws-0081,ai_tokens,1.63
2025-09,ws-0053,compute,11.09
2026-06,ws-0080,ai_tokens,4.35
2025-08,ws-0134,ai_tokens,54.07
2026-02,ws-0002,ai_tokens,489.60
2026-06,ws-0129,compute,261.83
2025-12,ws-0074,ai_tokens,30.46
2024-01,ws-0066,storage,13.83
2024-07,ws-0055,egress,35.69
2024-12,ws-0128,ai_tokens,164.35
2026-04,ws-0033,compute,243.07
2026-06,ws-0068,storage,19.92
2024-08,ws-0035,ai_tokens,3.67
2024-01,ws-0017,egress,143.25
2026-02,ws-0094,ai_tokens,7.19
2026-05,ws-0075,storage,22.05
2024-09,ws-0080,storage,3.60
2025-04,ws-0117,egress,23.13
2025-02,ws-0134,storage,151.32
2025-11,ws-0072,ai_tokens,64.97
2024-10,ws-0082,storage,3.34
2024-05,ws-0096,egress,28.35
2024-06,ws-0104,storage,87.23
2025-03,ws-0090,ai_tokens,12.13
2024-09,ws-0001,storage,290.62
2026-04,ws-0093,compute,47.48
2026-03,ws-0111,egress,55.86
2025-10,ws-0013,storage,9.55
2025-10,ws-0086,ai_tokens,8.71
2025-11,ws-0098,ai_tokens,11.55
2026-06,ws-0095,compute,127.95
2025-02,ws-0103,ai_tokens,1.67
2025-06,ws-0055,compute,140.53
2025-04,ws-0135,ai_tokens,58.89
2026-04,ws-0091,storage,22.47
2026-01,ws-0088,ai_tokens,146.32
2025-09,ws-0035,compute,51.52
2025-02,ws-0129,egress,50.77
2025-09,ws-0080,storage,3.83
2024-06,ws-0129,compute,202.06
2024-05,ws-0094,storage,8.92
2024-08,ws-0038,compute,169.72
2026-04,ws-0087,ai_tokens,203.28
2025-02,ws-0055,storage,58.77
2024-08,ws-0032,storage,5.95
2024-01,ws-0040,storage,7.05
2025-09,ws-0099,storage,277.13
2026-03,ws-0086,storage,14.41
2025-12,ws-0118,egress,72.96
2025-01,ws-0035,compute,39.12
2024-06,ws-0131,egress,172.17
2025-03,ws-0066,compute,42.76
2025-06,ws-0135,ai_tokens,88.35
2025-04,ws-0061,ai_tokens,9.41
2024-10,ws-0026,storage,4.68
2026-02,ws-0006,ai_tokens,86.74
2024-09,ws-0041,egress,23.66
2025-01,ws-0130,compute,317.81
2026-04,ws-0031,ai_tokens,82.66
2025-03,ws-0031,compute,153.88
2024-06,ws-0017,storage,213.79
2024-08,ws-0121,storage,491.71
2025-02,ws-0058,ai_tokens,9.77
2025-01,ws-0055,egress,37.06
2026-01,ws-0104,egress,40.69
2025-09,ws-0015,ai_tokens,37.49
2025-04,ws-0103,compute,28.99
2026-05,ws-0024,compute,546.63
2025-12,ws-0107,storage,18.83
2025-05,ws-0015,ai_tokens,39.52
2025-02,ws-0084,ai_tokens,5.42
2025-12,ws-0102,egress,144.43
2026-02,ws-0087,ai_tokens,154.01
2025-11,ws-0076,storage,35.59
2024-09,ws-0073,storage,10.95
2024-01,ws-0085,storage,11.00
2024-01,ws-0072,compute,204.42
2025-09,ws-0005,ai_tokens,2.71
2025-02,ws-0059,egress,30.40
2026-04,ws-0060,storage,21.73
2025-02,ws-0107,ai_tokens,5.19
2024-04,ws-0035,egress,9.43
2025-11,ws-0108,compute,149.58
2025-08,ws-0132,storage,144.17
2024-10,ws-0107,compute,28.64
2025-11,ws-0090,ai_tokens,37.20
2024-01,ws-0121,compute,1177.82
2024-01,ws-0102,egress,121.93
2025-01,ws-0072,compute,178.15
2024-02,ws-0049,compute,11.72
2024-02,ws-0127,egress,124.10
2024-08,ws-0043,compute,575.62
2026-02,ws-0017,ai_tokens,243.12
2026-04,ws-0056,compute,13.16
2025-08,ws-0080,storage,4.65
2024-12,ws-0082,egress,1.96
2024-04,ws-0048,egress,2.63
2026-05,ws-0066,ai_tokens,25.03
2024-11,ws-0001,compute,835.52
2026-04,ws-0025,compute,13.83
2024-10,ws-0070,storage,33.27
2026-05,ws-0128,ai_tokens,520.13
2025-10,ws-0126,ai_tokens,256.81
2024-05,ws-0005,storage,2.80
2025-10,ws-0087,ai_tokens,84.52
2025-05,ws-0043,compute,642.45
